######## Translation table for ROC # 3
######## Tue Aug 12 09:48:33 EDT 1997
######## By uid=2420(burin) gid=15(users)
######## Version # 3
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	2	29	24	1	23	0	3	6	1877	75
DC0 	2	27	24	1	23	0	3	6	1877	76
DC0 	2	25	24	1	23	0	3	6	1877	77
DC0 	2	26	23	1	23	0	3	6	1877	78
DC0 	2	28	23	1	23	0	3	6	1877	79
DC0 	2	30	19	1	23	0	3	6	1877	80
DC0 	2	29	19	1	23	0	3	6	1877	81
DC0 	2	27	19	1	23	0	3	6	1877	82
DC0 	2	25	19	1	23	0	3	6	1877	83
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	2	26	18	1	23	0	3	6	1877	84
DC0 	2	28	18	1	23	0	3	6	1877	85
DC0 	2	30	18	1	23	0	3	6	1877	86
DC0 	2	29	18	1	23	0	3	6	1877	87
DC0 	2	27	22	1	23	0	3	6	1877	88
DC0 	2	25	22	1	23	0	3	6	1877	89
DC0 	2	26	21	1	23	0	3	6	1877	90
DC0 	2	28	21	1	23	0	3	6	1877	91
DC0 	2	30	21	1	23	0	3	6	1877	92
DC0 	2	29	21	1	23	0	3	6	1877	93
DC0 	2	27	21	1	23	0	3	6	1877	94
DC0 	2	25	21	1	23	0	3	6	1877	95
DC0 	2	26	44	0	23	0	3	24	1877	0
DC0 	2	28	44	0	23	0	3	24	1877	1
DC0 	2	30	44	0	23	0	3	24	1877	2
DC0 	2	29	44	0	23	0	3	24	1877	3
DC0 	2	27	44	0	23	0	3	24	1877	4
DC0 	2	25	44	0	23	0	3	24	1877	5
DC0 	2	26	43	0	23	0	3	24	1877	6
DC0 	2	28	43	0	23	0	3	24	1877	7
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	2	30	47	0	23	0	3	24	1877	8
DC0 	2	29	47	0	23	0	3	24	1877	9
DC0 	2	27	47	0	23	0	3	24	1877	10
DC0 	2	25	47	0	23	0	3	24	1877	11
DC0 	2	26	46	0	23	0	3	24	1877	12
DC0 	2	28	46	0	23	0	3	24	1877	13
DC0 	2	30	46	0	23	0	3	24	1877	14
DC0 	2	29	46	0	23	0	3	24	1877	15
DC0 	2	27	42	0	23	0	3	24	1877	16
DC0 	2	25	42	0	23	0	3	24	1877	17
DC0 	2	26	41	0	23	0	3	24	1877	18
DC0 	2	28	41	0	23	0	3	24	1877	19
DC0 	2	30	41	0	23	0	3	24	1877	20
DC0 	2	29	41	0	23	0	3	24	1877	21
DC0 	2	27	41	0	23	0	3	24	1877	22
DC0 	2	25	41	0	23	0	3	24	1877	23
DC0 	2	26	36	0	23	0	3	24	1877	24
DC0 	2	28	36	0	23	0	3	24	1877	25
DC0 	2	30	36	0	23	0	3	24	1877	26
DC0 	2	29	36	0	23	0	3	24	1877	27
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	2	27	36	0	23	0	3	24	1877	28
DC0 	2	25	36	0	23	0	3	24	1877	29
DC0 	2	26	35	0	23	0	3	24	1877	30
DC0 	2	28	35	0	23	0	3	24	1877	31
DC0 	2	30	39	0	23	0	3	24	1877	32
DC0 	2	29	39	0	23	0	3	24	1877	33
DC0 	2	27	39	0	23	0	3	24	1877	34
DC0 	2	25	39	0	23	0	3	24	1877	35
DC0 	2	26	38	0	23	0	3	24	1877	36
DC0 	2	28	38	0	23	0	3	24	1877	37
DC0 	2	30	38	0	23	0	3	24	1877	38
DC0 	2	29	38	0	23	0	3	24	1877	39
DC0 	2	27	34	0	23	0	3	24	1877	40
DC0 	2	25	34	0	23	0	3	24	1877	41
DC0 	2	26	33	0	23	0	3	24	1877	42
DC0 	2	28	33	0	23	0	3	24	1877	43
DC0 	2	30	33	0	23	0	3	24	1877	44
DC0 	2	29	33	0	23	0	3	24	1877	45
DC0 	2	27	33	0	23	0	3	24	1877	46
DC0 	2	25	33	0	23	0	3	24	1877	47
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	2	26	60	0	23	0	3	24	1877	48
DC0 	2	28	60	0	23	0	3	24	1877	49
DC0 	2	30	60	0	23	0	3	24	1877	50
DC0 	2	29	60	0	23	0	3	24	1877	51
DC0 	2	27	60	0	23	0	3	24	1877	52
DC0 	2	25	60	0	23	0	3	24	1877	53
DC0 	2	26	59	0	23	0	3	24	1877	54
DC0 	2	28	59	0	23	0	3	24	1877	55
DC0 	2	30	63	0	23	0	3	24	1877	56
DC0 	2	29	63	0	23	0	3	24	1877	57
DC0 	2	27	63	0	23	0	3	24	1877	58
DC0 	2	25	63	0	23	0	3	24	1877	59
DC0 	2	26	62	0	23	0	3	24	1877	60
DC0 	2	28	62	0	23	0	3	24	1877	61
DC0 	2	30	62	0	23	0	3	24	1877	62
DC0 	2	29	62	0	23	0	3	24	1877	63
DC0 	2	27	58	0	23	0	3	24	1877	64
DC0 	2	25	58	0	23	0	3	24	1877	65
DC0 	2	26	57	0	23	0	3	24	1877	66
DC0 	2	28	57	0	23	0	3	24	1877	67
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	2	30	57	0	23	0	3	24	1877	68
DC0 	2	29	57	0	23	0	3	24	1877	69
DC0 	2	27	57	0	23	0	3	24	1877	70
DC0 	2	25	57	0	23	0	3	24	1877	71
DC0 	2	26	52	0	23	0	3	24	1877	72
DC0 	2	28	52	0	23	0	3	24	1877	73
DC0 	2	30	52	0	23	0	3	24	1877	74
DC0 	2	29	52	0	23	0	3	24	1877	75
DC0 	2	27	52	0	23	0	3	24	1877	76
DC0 	2	25	52	0	23	0	3	24	1877	77
DC0 	2	26	51	0	23	0	3	24	1877	78
DC0 	2	28	51	0	23	0	3	24	1877	79
DC0 	2	30	55	0	23	0	3	24	1877	80
DC0 	2	29	55	0	23	0	3	24	1877	81
DC0 	2	27	55	0	23	0	3	24	1877	82
DC0 	2	25	55	0	23	0	3	24	1877	83
DC0 	2	26	54	0	23	0	3	24	1877	84
DC0 	2	28	54	0	23	0	3	24	1877	85
DC0 	2	30	54	0	23	0	3	24	1877	86
DC0 	2	29	54	0	23	0	3	24	1877	87
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	2	27	50	0	23	0	3	24	1877	88
DC0 	2	25	50	0	23	0	3	24	1877	89
DC0 	2	26	49	0	23	0	3	24	1877	90
DC0 	2	28	49	0	23	0	3	24	1877	91
DC0 	2	30	49	0	23	0	3	24	1877	92
DC0 	2	29	49	0	23	0	3	24	1877	93
DC0 	2	27	49	0	23	0	3	24	1877	94
DC0 	2	25	49	0	23	0	3	24	1877	95
DC0 	2	26	48	1	23	0	3	24	1877	0
DC0 	2	28	48	1	23	0	3	24	1877	1
DC0 	2	30	48	1	23	0	3	24	1877	2
DC0 	2	29	48	1	23	0	3	24	1877	3
DC0 	2	27	48	1	23	0	3	24	1877	4
DC0 	2	25	48	1	23	0	3	24	1877	5
DC0 	2	26	47	1	23	0	3	24	1877	6
DC0 	2	28	47	1	23	0	3	24	1877	7
DC0 	2	30	43	1	23	0	3	24	1877	8
DC0 	2	29	43	1	23	0	3	24	1877	9
DC0 	2	27	43	1	23	0	3	24	1877	10
DC0 	2	25	43	1	23	0	3	24	1877	11
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	2	26	42	1	23	0	3	24	1877	12
DC0 	2	28	42	1	23	0	3	24	1877	13
DC0 	2	30	42	1	23	0	3	24	1877	14
DC0 	2	29	42	1	23	0	3	24	1877	15
DC0 	2	27	46	1	23	0	3	24	1877	16
DC0 	2	25	46	1	23	0	3	24	1877	17
DC0 	2	26	45	1	23	0	3	24	1877	18
DC0 	2	28	45	1	23	0	3	24	1877	19
DC0 	2	30	45	1	23	0	3	24	1877	20
DC0 	2	29	45	1	23	0	3	24	1877	21
DC0 	2	27	45	1	23	0	3	24	1877	22
DC0 	2	25	45	1	23	0	3	24	1877	23
DC0 	2	26	40	1	23	0	3	24	1877	24
DC0 	2	28	40	1	23	0	3	24	1877	25
DC0 	2	30	40	1	23	0	3	24	1877	26
DC0 	2	29	40	1	23	0	3	24	1877	27
DC0 	2	27	40	1	23	0	3	24	1877	28
DC0 	2	25	40	1	23	0	3	24	1877	29
DC0 	2	26	39	1	23	0	3	24	1877	30
DC0 	2	28	39	1	23	0	3	24	1877	31
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	2	30	35	1	23	0	3	24	1877	32
DC0 	2	29	35	1	23	0	3	24	1877	33
DC0 	2	27	35	1	23	0	3	24	1877	34
DC0 	2	25	35	1	23	0	3	24	1877	35
DC0 	2	26	34	1	23	0	3	24	1877	36
DC0 	2	28	34	1	23	0	3	24	1877	37
DC0 	2	30	34	1	23	0	3	24	1877	38
DC0 	2	29	34	1	23	0	3	24	1877	39
DC0 	2	27	38	1	23	0	3	24	1877	40
DC0 	2	25	38	1	23	0	3	24	1877	41
DC0 	2	26	37	1	23	0	3	24	1877	42
DC0 	2	28	37	1	23	0	3	24	1877	43
DC0 	2	30	37	1	23	0	3	24	1877	44
DC0 	2	29	37	1	23	0	3	24	1877	45
DC0 	2	27	37	1	23	0	3	24	1877	46
DC0 	2	25	37	1	23	0	3	24	1877	47
DC0 	2	26	64	1	23	0	3	24	1877	48
DC0 	2	28	64	1	23	0	3	24	1877	49
DC0 	2	30	64	1	23	0	3	24	1877	50
DC0 	2	29	64	1	23	0	3	24	1877	51
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	2	27	64	1	23	0	3	24	1877	52
DC0 	2	25	64	1	23	0	3	24	1877	53
DC0 	2	26	63	1	23	0	3	24	1877	54
DC0 	2	28	63	1	23	0	3	24	1877	55
DC0 	2	30	59	1	23	0	3	24	1877	56
DC0 	2	29	59	1	23	0	3	24	1877	57
DC0 	2	27	59	1	23	0	3	24	1877	58
DC0 	2	25	59	1	23	0	3	24	1877	59
DC0 	2	26	58	1	23	0	3	24	1877	60
DC0 	2	28	58	1	23	0	3	24	1877	61
DC0 	2	30	58	1	23	0	3	24	1877	62
DC0 	2	29	58	1	23	0	3	24	1877	63
DC0 	2	27	62	1	23	0	3	24	1877	64
DC0 	2	25	62	1	23	0	3	24	1877	65
DC0 	2	26	61	1	23	0	3	24	1877	66
DC0 	2	28	61	1	23	0	3	24	1877	67
DC0 	2	30	61	1	23	0	3	24	1877	68
DC0 	2	29	61	1	23	0	3	24	1877	69
DC0 	2	27	61	1	23	0	3	24	1877	70
DC0 	2	25	61	1	23	0	3	24	1877	71
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	2	26	56	1	23	0	3	24	1877	72
DC0 	2	28	56	1	23	0	3	24	1877	73
DC0 	2	30	56	1	23	0	3	24	1877	74
DC0 	2	29	56	1	23	0	3	24	1877	75
DC0 	2	27	56	1	23	0	3	24	1877	76
DC0 	2	25	56	1	23	0	3	24	1877	77
DC0 	2	26	55	1	23	0	3	24	1877	78
DC0 	2	28	55	1	23	0	3	24	1877	79
DC0 	2	30	51	1	23	0	3	24	1877	80
DC0 	2	29	51	1	23	0	3	24	1877	81
DC0 	2	27	51	1	23	0	3	24	1877	82
DC0 	2	25	51	1	23	0	3	24	1877	83
DC0 	2	26	50	1	23	0	3	24	1877	84
DC0 	2	28	50	1	23	0	3	24	1877	85
DC0 	2	30	50	1	23	0	3	24	1877	86
DC0 	2	29	50	1	23	0	3	24	1877	87
DC0 	2	27	54	1	23	0	3	24	1877	88
DC0 	2	25	54	1	23	0	3	24	1877	89
DC0 	2	26	53	1	23	0	3	24	1877	90
DC0 	2	28	53	1	23	0	3	24	1877	91
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	2	30	53	1	23	0	3	24	1877	92
DC0 	2	29	53	1	23	0	3	24	1877	93
DC0 	2	27	53	1	23	0	3	24	1877	94
DC0 	2	25	53	1	23	0	3	24	1877	95
DC0 	2	26	76	0	23	0	3	8	1877	0
DC0 	2	28	76	0	23	0	3	8	1877	1
DC0 	2	30	76	0	23	0	3	8	1877	2
DC0 	2	29	76	0	23	0	3	8	1877	3
DC0 	2	27	76	0	23	0	3	8	1877	4
DC0 	2	25	76	0	23	0	3	8	1877	5
DC0 	2	26	75	0	23	0	3	8	1877	6
DC0 	2	28	75	0	23	0	3	8	1877	7
DC0 	2	30	79	0	23	0	3	8	1877	8
DC0 	2	29	79	0	23	0	3	8	1877	9
DC0 	2	27	79	0	23	0	3	8	1877	10
DC0 	2	25	79	0	23	0	3	8	1877	11
DC0 	2	26	78	0	23	0	3	8	1877	12
DC0 	2	28	78	0	23	0	3	8	1877	13
DC0 	2	30	78	0	23	0	3	8	1877	14
DC0 	2	29	78	0	23	0	3	8	1877	15
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	2	27	74	0	23	0	3	8	1877	16
DC0 	2	25	74	0	23	0	3	8	1877	17
DC0 	2	26	73	0	23	0	3	8	1877	18
DC0 	2	28	73	0	23	0	3	8	1877	19
DC0 	2	30	73	0	23	0	3	8	1877	20
DC0 	2	29	73	0	23	0	3	8	1877	21
DC0 	2	27	73	0	23	0	3	8	1877	22
DC0 	2	25	73	0	23	0	3	8	1877	23
DC0 	2	26	68	0	23	0	3	8	1877	24
DC0 	2	28	68	0	23	0	3	8	1877	25
DC0 	2	30	68	0	23	0	3	8	1877	26
DC0 	2	29	68	0	23	0	3	8	1877	27
DC0 	2	27	68	0	23	0	3	8	1877	28
DC0 	2	25	68	0	23	0	3	8	1877	29
DC0 	2	26	67	0	23	0	3	8	1877	30
DC0 	2	28	67	0	23	0	3	8	1877	31
DC0 	2	30	71	0	23	0	3	8	1877	32
DC0 	2	29	71	0	23	0	3	8	1877	33
DC0 	2	27	71	0	23	0	3	8	1877	34
DC0 	2	25	71	0	23	0	3	8	1877	35
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	2	26	70	0	23	0	3	8	1877	36
DC0 	2	28	70	0	23	0	3	8	1877	37
DC0 	2	30	70	0	23	0	3	8	1877	38
DC0 	2	29	70	0	23	0	3	8	1877	39
DC0 	2	27	66	0	23	0	3	8	1877	40
DC0 	2	25	66	0	23	0	3	8	1877	41
DC0 	2	26	65	0	23	0	3	8	1877	42
DC0 	2	28	65	0	23	0	3	8	1877	43
DC0 	2	30	65	0	23	0	3	8	1877	44
DC0 	2	29	65	0	23	0	3	8	1877	45
DC0 	2	27	65	0	23	0	3	8	1877	46
DC0 	2	25	65	0	23	0	3	8	1877	47
DC0 	2	26	92	0	23	0	3	8	1877	48
DC0 	2	28	92	0	23	0	3	8	1877	49
DC0 	2	30	92	0	23	0	3	8	1877	50
DC0 	2	29	92	0	23	0	3	8	1877	51
DC0 	2	27	92	0	23	0	3	8	1877	52
DC0 	2	25	92	0	23	0	3	8	1877	53
DC0 	2	26	91	0	23	0	3	8	1877	54
DC0 	2	28	91	0	23	0	3	8	1877	55
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	2	30	95	0	23	0	3	8	1877	56
DC0 	2	29	95	0	23	0	3	8	1877	57
DC0 	2	27	95	0	23	0	3	8	1877	58
DC0 	2	25	95	0	23	0	3	8	1877	59
DC0 	2	26	94	0	23	0	3	8	1877	60
DC0 	2	28	94	0	23	0	3	8	1877	61
DC0 	2	30	94	0	23	0	3	8	1877	62
DC0 	2	29	94	0	23	0	3	8	1877	63
DC0 	2	27	90	0	23	0	3	8	1877	64
DC0 	2	25	90	0	23	0	3	8	1877	65
DC0 	2	26	89	0	23	0	3	8	1877	66
DC0 	2	28	89	0	23	0	3	8	1877	67
DC0 	2	30	89	0	23	0	3	8	1877	68
DC0 	2	29	89	0	23	0	3	8	1877	69
DC0 	2	27	89	0	23	0	3	8	1877	70
DC0 	2	25	89	0	23	0	3	8	1877	71
DC0 	2	26	84	0	23	0	3	8	1877	72
DC0 	2	28	84	0	23	0	3	8	1877	73
DC0 	2	30	84	0	23	0	3	8	1877	74
DC0 	2	29	84	0	23	0	3	8	1877	75
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	2	27	84	0	23	0	3	8	1877	76
DC0 	2	25	84	0	23	0	3	8	1877	77
DC0 	2	26	83	0	23	0	3	8	1877	78
DC0 	2	28	83	0	23	0	3	8	1877	79
DC0 	2	30	87	0	23	0	3	8	1877	80
DC0 	2	29	87	0	23	0	3	8	1877	81
DC0 	2	27	87	0	23	0	3	8	1877	82
DC0 	2	25	87	0	23	0	3	8	1877	83
DC0 	2	26	86	0	23	0	3	8	1877	84
DC0 	2	28	86	0	23	0	3	8	1877	85
DC0 	2	30	86	0	23	0	3	8	1877	86
DC0 	2	29	86	0	23	0	3	8	1877	87
DC0 	2	27	82	0	23	0	3	8	1877	88
DC0 	2	25	82	0	23	0	3	8	1877	89
DC0 	2	26	81	0	23	0	3	8	1877	90
DC0 	2	28	81	0	23	0	3	8	1877	91
DC0 	2	30	81	0	23	0	3	8	1877	92
DC0 	2	29	81	0	23	0	3	8	1877	93
DC0 	2	27	81	0	23	0	3	8	1877	94
DC0 	2	25	81	0	23	0	3	8	1877	95
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	2	26	80	1	23	0	3	8	1877	0
DC0 	2	28	80	1	23	0	3	8	1877	1
DC0 	2	30	80	1	23	0	3	8	1877	2
DC0 	2	29	80	1	23	0	3	8	1877	3
DC0 	2	27	80	1	23	0	3	8	1877	4
DC0 	2	25	80	1	23	0	3	8	1877	5
DC0 	2	26	79	1	23	0	3	8	1877	6
DC0 	2	28	79	1	23	0	3	8	1877	7
DC0 	2	30	75	1	23	0	3	8	1877	8
