######## Translation table for ROC # 6
######## Tue Aug 12 14:59:53 EDT 1997
######## By uid=2420(burin) gid=15(users)
######## Version # 3
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0     6        7      138     1       71      0        6       5      1877     8
DC0     6        9      136     1       71      0        6       5      1877     9
DC0     6        8      136     1       71      0        6       5      1877    10
DC0     6        7      137     1       71      0        6       5      1877    11
DC0     6        9      135     1       71      0        6       5      1877    12
DC0     6        8      135     1       71      0        6       5      1877    13
DC0     6        7      136     1       71      0        6       5      1877    14
DC0     6        9      134     1       71      0        6       5      1877    15
DC0     6        9      131     1       71      0        6       5      1877    16
DC0     6        8      131     1       71      0        6       5      1877    17
DC0     6        7      132     1       71      0        6       5      1877    18
DC0     6        9      130     1       71      0        6       5      1877    19
DC0     6        8      130     1       71      0        6       5      1877    20
DC0     6        7      131     1       71      0        6       5      1877    21
DC0     6        9      129     1       71      0        6       5      1877    22
DC0     6        8      129     1       71      0        6       5      1877    23
DC0     6        9      142     1       71      0        6       5      1877    24
DC0     6        8      142     1       71      0        6       5      1877    25
DC0     6        9      141     1       71      0        6       5      1877    26
DC0     6        8      141     1       71      0        6       5      1877    27
DC0     6        7      142     1       71      0        6       5      1877    28
DC0     6        9      140     1       71      0        6       5      1877    29
DC0     6        8      140     1       71      0        6       5      1877    30
DC0     6        7      141     1       71      0        6       5      1877    31
#fake
DC0     6        5      49      1       71      0        6       5      1877    32
DC0     6        5      50      1       71      0        6       5      1877    33
DC0     6        5      51      1       71      0        6       5      1877    34
DC0     6        5      52      1       71      0        6       5      1877    35
DC0     6        5      53      1       71      0        6       5      1877    36
DC0     6        5      54      1       71      0        6       5      1877    37
DC0     6        5      55      1       71      0        6       5      1877    38
DC0     6        5      56      1       71      0        6       5      1877    39
DC0     6        5      57      1       71      0        6       5      1877    40
DC0     6        5      58      1       71      0        6       5      1877    41
DC0     6        5      59      1       71      0        6       5      1877    42
DC0     6        5      60      1       71      0        6       5      1877    43
DC0     6        5      61      1       71      0        6       5      1877    44
DC0     6        5      62      1       71      0        6       5      1877    45
DC0     6        5      63      1       71      0        6       5      1877    46
DC0     6        5      64      1       71      0        6       5      1877    47
#
DC0     6        1      112     1       71      0        6       5      1877    48
DC0     6        2      111     1       71      0        6       5      1877    49
DC0     6        3      111     1       71      0        6       5      1877    50
DC0     6        4      110     1       71      0        6       5      1877    51
DC0     6        1      113     1       71      0        6       5      1877    52
DC0     6        2      112     1       71      0        6       5      1877    53
DC0     6        3      112     1       71      0        6       5      1877    54
DC0     6        4      111     1       71      0        6       5      1877    55
DC0     6        4      118     1       71      0        6       5      1877    56
DC0     6        3      119     1       71      0        6       5      1877    57
DC0     6        2      119     1       71      0        6       5      1877    58
DC0     6        1      120     1       71      0        6       5      1877    59
DC0     6        4      119     1       71      0        6       5      1877    60
DC0     6        3      120     1       71      0        6       5      1877    61
DC0     6        2      120     1       71      0        6       5      1877    62
DC0     6        1      121     1       71      0        6       5      1877    63
DC0     6        4      114     1       71      0        6       5      1877    64
DC0     6        3      115     1       71      0        6       5      1877    65
DC0     6        2      115     1       71      0        6       5      1877    66
DC0     6        1      116     1       71      0        6       5      1877    67
DC0     6        4      115     1       71      0        6       5      1877    68
DC0     6        3      116     1       71      0        6       5      1877    69
DC0     6        2      116     1       71      0        6       5      1877    70
DC0     6        1      117     1       71      0        6       5      1877    71
DC0     6        4      122     1       71      0        6       5      1877    72
DC0     6        3      123     1       71      0        6       5      1877    73
DC0     6        2      123     1       71      0        6       5      1877    74
DC0     6        1      124     1       71      0        6       5      1877    75
DC0     6        4      123     1       71      0        6       5      1877    76
DC0     6        3      124     1       71      0        6       5      1877    77
DC0     6        2      124     1       71      0        6       5      1877    78
DC0     6        1      125     1       71      0        6       5      1877    79
DC0     6        4      126     1       71      0        6       5      1877    88
DC0     6        3      127     1       71      0        6       5      1877    89
DC0     6        2      127     1       71      0        6       5      1877    90
DC0     6        1      128     1       71      0        6       5      1877    91
DC0     6        4      127     1       71      0        6       5      1877    92
DC0     6        3      128     1       71      0        6       5      1877    93
DC0     6        2      128     1       71      0        6       5      1877    94
DC0     6        1      129     1       71      0        6       5      1877    95
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	6	7	8	0	66	0	6	6	1877	0
DC0 	6	9	7	0	66	0	6	6	1877	1
DC0 	6	11	6	0	66	0	6	6	1877	2
DC0 	6	12	5	0	66	0	6	6	1877	3
DC0 	6	10	6	0	66	0	6	6	1877	4
DC0 	6	8	7	0	66	0	6	6	1877	5
DC0 	6	7	9	0	66	0	6	6	1877	6
DC0 	6	9	8	0	66	0	6	6	1877	7
DC0 	6	11	3	0	66	0	6	6	1877	8
DC0 	6	12	2	0	66	0	6	6	1877	9
DC0 	6	10	3	0	66	0	6	6	1877	10
DC0 	6	8	4	0	66	0	6	6	1877	11
DC0 	6	7	6	0	66	0	6	6	1877	12
DC0 	6	9	5	0	66	0	6	6	1877	13
DC0 	6	11	4	0	66	0	6	6	1877	14
DC0 	6	12	3	0	66	0	6	6	1877	15
DC0 	6	10	8	0	66	0	6	6	1877	16
DC0 	6	8	9	0	66	0	6	6	1877	17
DC0 	6	7	11	0	66	0	6	6	1877	18
DC0 	6	9	10	0	66	0	6	6	1877	19
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	6	11	9	0	66	0	6	6	1877	20
DC0 	6	12	8	0	66	0	6	6	1877	21
DC0 	6	10	9	0	66	0	6	6	1877	22
DC0 	6	8	10	0	66	0	6	6	1877	23
DC0 	6	7	16	0	66	0	6	6	1877	24
DC0 	6	9	15	0	66	0	6	6	1877	25
DC0 	6	11	14	0	66	0	6	6	1877	26
DC0 	6	12	13	0	66	0	6	6	1877	27
DC0 	6	10	14	0	66	0	6	6	1877	28
DC0 	6	8	15	0	66	0	6	6	1877	29
DC0 	6	7	17	0	66	0	6	6	1877	30
DC0 	6	9	16	0	66	0	6	6	1877	31
DC0 	6	11	11	0	66	0	6	6	1877	32
DC0 	6	12	10	0	66	0	6	6	1877	33
DC0 	6	10	11	0	66	0	6	6	1877	34
DC0 	6	8	12	0	66	0	6	6	1877	35
DC0 	6	7	14	0	66	0	6	6	1877	36
DC0 	6	9	13	0	66	0	6	6	1877	37
DC0 	6	11	12	0	66	0	6	6	1877	38
DC0 	6	12	11	0	66	0	6	6	1877	39
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	6	10	16	0	66	0	6	6	1877	40
DC0 	6	8	17	0	66	0	6	6	1877	41
DC0 	6	7	19	0	66	0	6	6	1877	42
DC0 	6	9	18	0	66	0	6	6	1877	43
DC0 	6	11	17	0	66	0	6	6	1877	44
DC0 	6	12	16	0	66	0	6	6	1877	45
DC0 	6	10	17	0	66	0	6	6	1877	46
DC0 	6	8	18	0	66	0	6	6	1877	47
DC0 	6	7	24	0	66	0	6	6	1877	48
DC0 	6	9	23	0	66	0	6	6	1877	49
DC0 	6	11	22	0	66	0	6	6	1877	50
DC0 	6	12	21	0	66	0	6	6	1877	51
DC0 	6	10	22	0	66	0	6	6	1877	52
DC0 	6	8	23	0	66	0	6	6	1877	53
DC0 	6	7	25	0	66	0	6	6	1877	54
DC0 	6	9	24	0	66	0	6	6	1877	55
DC0 	6	11	19	0	66	0	6	6	1877	56
DC0 	6	12	18	0	66	0	6	6	1877	57
DC0 	6	10	19	0	66	0	6	6	1877	58
DC0 	6	8	20	0	66	0	6	6	1877	59
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	6	7	22	0	66	0	6	6	1877	60
DC0 	6	9	21	0	66	0	6	6	1877	61
DC0 	6	11	20	0	66	0	6	6	1877	62
DC0 	6	12	19	0	66	0	6	6	1877	63
DC0 	6	10	24	0	66	0	6	6	1877	64
DC0 	6	8	25	0	66	0	6	6	1877	65
DC0 	6	7	27	0	66	0	6	6	1877	66
DC0 	6	9	26	0	66	0	6	6	1877	67
DC0 	6	11	25	0	66	0	6	6	1877	68
DC0 	6	12	24	0	66	0	6	6	1877	69
DC0 	6	10	25	0	66	0	6	6	1877	70
DC0 	6	8	26	0	66	0	6	6	1877	71
DC0 	6	7	32	0	66	0	6	6	1877	72
DC0 	6	9	31	0	66	0	6	6	1877	73
DC0 	6	11	30	0	66	0	6	6	1877	74
DC0 	6	12	29	0	66	0	6	6	1877	75
DC0 	6	10	30	0	66	0	6	6	1877	76
DC0 	6	8	31	0	66	0	6	6	1877	77
DC0 	6	7	33	0	66	0	6	6	1877	78
DC0 	6	9	32	0	66	0	6	6	1877	79
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	6	11	27	0	66	0	6	6	1877	80
DC0 	6	12	26	0	66	0	6	6	1877	81
DC0 	6	10	27	0	66	0	6	6	1877	82
DC0 	6	8	28	0	66	0	6	6	1877	83
DC0 	6	7	30	0	66	0	6	6	1877	84
DC0 	6	9	29	0	66	0	6	6	1877	85
DC0 	6	11	28	0	66	0	6	6	1877	86
DC0 	6	12	27	0	66	0	6	6	1877	87
DC0 	6	10	32	0	66	0	6	6	1877	88
DC0 	6	8	33	0	66	0	6	6	1877	89
DC0 	6	7	35	0	66	0	6	6	1877	90
DC0 	6	9	34	0	66	0	6	6	1877	91
DC0 	6	11	33	0	66	0	6	6	1877	92
DC0 	6	12	32	0	66	0	6	6	1877	93
DC0 	6	10	33	0	66	0	6	6	1877	94
DC0 	6	8	34	0	66	0	6	6	1877	95
DC0 	6	7	4	1	66	0	6	6	1877	0
DC0 	6	9	3	1	66	0	6	6	1877	1
DC0 	6	11	2	1	66	0	6	6	1877	2
DC0 	6	12	1	1	66	0	6	6	1877	3
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	6	10	2	1	66	0	6	6	1877	4
DC0 	6	8	3	1	66	0	6	6	1877	5
DC0 	6	7	5	1	66	0	6	6	1877	6
DC0 	6	9	4	1	66	0	6	6	1877	7
DC0 	6	11	7	1	66	0	6	6	1877	8
DC0 	6	12	6	1	66	0	6	6	1877	9
DC0 	6	10	7	1	66	0	6	6	1877	10
DC0 	6	8	8	1	66	0	6	6	1877	11
DC0 	6	7	10	1	66	0	6	6	1877	12
DC0 	6	9	9	1	66	0	6	6	1877	13
DC0 	6	11	8	1	66	0	6	6	1877	14
DC0 	6	12	7	1	66	0	6	6	1877	15
DC0 	6	10	4	1	66	0	6	6	1877	16
DC0 	6	8	5	1	66	0	6	6	1877	17
DC0 	6	7	7	1	66	0	6	6	1877	18
DC0 	6	9	6	1	66	0	6	6	1877	19
DC0 	6	11	5	1	66	0	6	6	1877	20
DC0 	6	12	4	1	66	0	6	6	1877	21
DC0 	6	10	5	1	66	0	6	6	1877	22
DC0 	6	8	6	1	66	0	6	6	1877	23
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	6	7	12	1	66	0	6	6	1877	24
DC0 	6	9	11	1	66	0	6	6	1877	25
DC0 	6	11	10	1	66	0	6	6	1877	26
DC0 	6	12	9	1	66	0	6	6	1877	27
DC0 	6	10	10	1	66	0	6	6	1877	28
DC0 	6	8	11	1	66	0	6	6	1877	29
DC0 	6	7	13	1	66	0	6	6	1877	30
DC0 	6	9	12	1	66	0	6	6	1877	31
DC0 	6	11	15	1	66	0	6	6	1877	32
DC0 	6	12	14	1	66	0	6	6	1877	33
DC0 	6	10	15	1	66	0	6	6	1877	34
DC0 	6	8	16	1	66	0	6	6	1877	35
DC0 	6	7	18	1	66	0	6	6	1877	36
DC0 	6	9	17	1	66	0	6	6	1877	37
DC0 	6	11	16	1	66	0	6	6	1877	38
DC0 	6	12	15	1	66	0	6	6	1877	39
DC0 	6	10	12	1	66	0	6	6	1877	40
DC0 	6	8	13	1	66	0	6	6	1877	41
DC0 	6	7	15	1	66	0	6	6	1877	42
DC0 	6	9	14	1	66	0	6	6	1877	43
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	6	11	13	1	66	0	6	6	1877	44
DC0 	6	12	12	1	66	0	6	6	1877	45
DC0 	6	10	13	1	66	0	6	6	1877	46
DC0 	6	8	14	1	66	0	6	6	1877	47
DC0 	6	7	20	1	66	0	6	6	1877	48
DC0 	6	9	19	1	66	0	6	6	1877	49
DC0 	6	11	18	1	66	0	6	6	1877	50
DC0 	6	12	17	1	66	0	6	6	1877	51
DC0 	6	10	18	1	66	0	6	6	1877	52
DC0 	6	8	19	1	66	0	6	6	1877	53
DC0 	6	7	21	1	66	0	6	6	1877	54
DC0 	6	9	20	1	66	0	6	6	1877	55
DC0 	6	11	23	1	66	0	6	6	1877	56
DC0 	6	12	22	1	66	0	6	6	1877	57
DC0 	6	10	23	1	66	0	6	6	1877	58
DC0 	6	8	24	1	66	0	6	6	1877	59
DC0 	6	7	26	1	66	0	6	6	1877	60
DC0 	6	9	25	1	66	0	6	6	1877	61
DC0 	6	11	24	1	66	0	6	6	1877	62
DC0 	6	12	23	1	66	0	6	6	1877	63
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	6	10	20	1	66	0	6	6	1877	64
DC0 	6	8	21	1	66	0	6	6	1877	65
DC0 	6	7	23	1	66	0	6	6	1877	66
DC0 	6	9	22	1	66	0	6	6	1877	67
DC0 	6	11	21	1	66	0	6	6	1877	68
DC0 	6	12	20	1	66	0	6	6	1877	69
DC0 	6	10	21	1	66	0	6	6	1877	70
DC0 	6	8	22	1	66	0	6	6	1877	71
DC0 	6	7	28	1	66	0	6	6	1877	72
DC0 	6	9	27	1	66	0	6	6	1877	73
DC0 	6	11	26	1	66	0	6	6	1877	74
DC0 	6	12	25	1	66	0	6	6	1877	75
DC0 	6	10	26	1	66	0	6	6	1877	76
DC0 	6	8	27	1	66	0	6	6	1877	77
DC0 	6	7	29	1	66	0	6	6	1877	78
DC0 	6	9	28	1	66	0	6	6	1877	79
DC0 	6	11	31	1	66	0	6	6	1877	80
DC0 	6	12	30	1	66	0	6	6	1877	81
DC0 	6	10	31	1	66	0	6	6	1877	82
DC0 	6	8	32	1	66	0	6	6	1877	83
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	6	7	34	1	66	0	6	6	1877	84
DC0 	6	9	33	1	66	0	6	6	1877	85
DC0 	6	11	32	1	66	0	6	6	1877	86
DC0 	6	12	31	1	66	0	6	6	1877	87
DC0 	6	10	28	1	66	0	6	6	1877	88
DC0 	6	8	29	1	66	0	6	6	1877	89
DC0 	6	7	31	1	66	0	6	6	1877	90
DC0 	6	9	30	1	66	0	6	6	1877	91
DC0 	6	11	29	1	66	0	6	6	1877	92
DC0 	6	12	28	1	66	0	6	6	1877	93
DC0 	6	10	29	1	66	0	6	6	1877	94
DC0 	6	8	30	1	66	0	6	6	1877	95
DC0 	6	7	40	0	66	0	6	7	1877	0
DC0 	6	9	39	0	66	0	6	7	1877	1
DC0 	6	11	38	0	66	0	6	7	1877	2
DC0 	6	12	37	0	66	0	6	7	1877	3
DC0 	6	10	38	0	66	0	6	7	1877	4
DC0 	6	8	39	0	66	0	6	7	1877	5
DC0 	6	7	41	0	66	0	6	7	1877	6
DC0 	6	9	40	0	66	0	6	7	1877	7
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	6	11	35	0	66	0	6	7	1877	8
DC0 	6	12	34	0	66	0	6	7	1877	9
DC0 	6	10	35	0	66	0	6	7	1877	10
DC0 	6	8	36	0	66	0	6	7	1877	11
DC0 	6	7	38	0	66	0	6	7	1877	12
DC0 	6	9	37	0	66	0	6	7	1877	13
DC0 	6	11	36	0	66	0	6	7	1877	14
DC0 	6	12	35	0	66	0	6	7	1877	15
DC0 	6	10	40	0	66	0	6	7	1877	16
DC0 	6	8	41	0	66	0	6	7	1877	17
DC0 	6	7	43	0	66	0	6	7	1877	18
DC0 	6	9	42	0	66	0	6	7	1877	19
DC0 	6	11	41	0	66	0	6	7	1877	20
DC0 	6	12	40	0	66	0	6	7	1877	21
DC0 	6	10	41	0	66	0	6	7	1877	22
DC0 	6	8	42	0	66	0	6	7	1877	23
DC0 	6	7	48	0	66	0	6	7	1877	24
DC0 	6	9	47	0	66	0	6	7	1877	25
DC0 	6	11	46	0	66	0	6	7	1877	26
DC0 	6	12	45	0	66	0	6	7	1877	27
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	6	10	46	0	66	0	6	7	1877	28
DC0 	6	8	47	0	66	0	6	7	1877	29
DC0 	6	7	49	0	66	0	6	7	1877	30
DC0 	6	9	48	0	66	0	6	7	1877	31
DC0 	6	11	43	0	66	0	6	7	1877	32
DC0 	6	12	42	0	66	0	6	7	1877	33
DC0 	6	10	43	0	66	0	6	7	1877	34
DC0 	6	8	44	0	66	0	6	7	1877	35
DC0 	6	7	46	0	66	0	6	7	1877	36
DC0 	6	9	45	0	66	0	6	7	1877	37
DC0 	6	11	44	0	66	0	6	7	1877	38
DC0 	6	12	43	0	66	0	6	7	1877	39
DC0 	6	10	48	0	66	0	6	7	1877	40
DC0 	6	8	49	0	66	0	6	7	1877	41
DC0 	6	7	51	0	66	0	6	7	1877	42
DC0 	6	9	50	0	66	0	6	7	1877	43
DC0 	6	11	49	0	66	0	6	7	1877	44
DC0 	6	12	48	0	66	0	6	7	1877	45
DC0 	6	10	49	0	66	0	6	7	1877	46
DC0 	6	8	50	0	66	0	6	7	1877	47
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	6	7	56	0	66	0	6	7	1877	48
DC0 	6	9	55	0	66	0	6	7	1877	49
DC0 	6	11	54	0	66	0	6	7	1877	50
DC0 	6	12	53	0	66	0	6	7	1877	51
DC0 	6	10	54	0	66	0	6	7	1877	52
DC0 	6	8	55	0	66	0	6	7	1877	53
DC0 	6	7	57	0	66	0	6	7	1877	54
DC0 	6	9	56	0	66	0	6	7	1877	55
DC0 	6	11	51	0	66	0	6	7	1877	56
DC0 	6	12	50	0	66	0	6	7	1877	57
DC0 	6	10	51	0	66	0	6	7	1877	58
DC0 	6	8	52	0	66	0	6	7	1877	59
DC0 	6	7	54	0	66	0	6	7	1877	60
DC0 	6	9	53	0	66	0	6	7	1877	61
DC0 	6	11	52	0	66	0	6	7	1877	62
DC0 	6	12	51	0	66	0	6	7	1877	63
DC0 	6	10	56	0	66	0	6	7	1877	64
DC0 	6	8	57	0	66	0	6	7	1877	65
DC0 	6	7	59	0	66	0	6	7	1877	66
DC0 	6	9	58	0	66	0	6	7	1877	67
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	6	11	57	0	66	0	6	7	1877	68
DC0 	6	12	56	0	66	0	6	7	1877	69
DC0 	6	10	57	0	66	0	6	7	1877	70
DC0 	6	8	58	0	66	0	6	7	1877	71
DC0 	6	7	64	0	66	0	6	7	1877	72
DC0 	6	9	63	0	66	0	6	7	1877	73
DC0 	6	11	62	0	66	0	6	7	1877	74
DC0 	6	12	61	0	66	0	6	7	1877	75
DC0 	6	10	62	0	66	0	6	7	1877	76
DC0 	6	8	63	0	66	0	6	7	1877	77
DC0 	6	7	65	0	66	0	6	7	1877	78
DC0 	6	9	64	0	66	0	6	7	1877	79
DC0 	6	11	59	0	66	0	6	7	1877	80
DC0 	6	12	58	0	66	0	6	7	1877	81
DC0 	6	10	59	0	66	0	6	7	1877	82
DC0 	6	8	60	0	66	0	6	7	1877	83
DC0 	6	7	62	0	66	0	6	7	1877	84
DC0 	6	9	61	0	66	0	6	7	1877	85
DC0 	6	11	60	0	66	0	6	7	1877	86
DC0 	6	12	59	0	66	0	6	7	1877	87
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	6	10	64	0	66	0	6	7	1877	88
DC0 	6	8	65	0	66	0	6	7	1877	89
DC0 	6	7	67	0	66	0	6	7	1877	90
DC0 	6	9	66	0	66	0	6	7	1877	91
DC0 	6	11	65	0	66	0	6	7	1877	92
DC0 	6	12	64	0	66	0	6	7	1877	93
DC0 	6	10	65	0	66	0	6	7	1877	94
DC0 	6	8	66	0	66	0	6	7	1877	95
DC0 	6	7	36	1	66	0	6	7	1877	0
DC0 	6	9	35	1	66	0	6	7	1877	1
DC0 	6	11	34	1	66	0	6	7	1877	2
DC0 	6	12	33	1	66	0	6	7	1877	3
DC0 	6	10	34	1	66	0	6	7	1877	4
DC0 	6	8	35	1	66	0	6	7	1877	5
DC0 	6	7	37	1	66	0	6	7	1877	6
DC0 	6	9	36	1	66	0	6	7	1877	7
DC0 	6	11	39	1	66	0	6	7	1877	8
DC0 	6	12	38	1	66	0	6	7	1877	9
DC0 	6	10	39	1	66	0	6	7	1877	10
DC0 	6	8	40	1	66	0	6	7	1877	11
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	6	7	42	1	66	0	6	7	1877	12
DC0 	6	9	41	1	66	0	6	7	1877	13
DC0 	6	11	40	1	66	0	6	7	1877	14
DC0 	6	12	39	1	66	0	6	7	1877	15
DC0 	6	10	36	1	66	0	6	7	1877	16
DC0 	6	8	37	1	66	0	6	7	1877	17
DC0 	6	7	39	1	66	0	6	7	1877	18
DC0 	6	9	38	1	66	0	6	7	1877	19
DC0 	6	11	37	1	66	0	6	7	1877	20
DC0 	6	12	36	1	66	0	6	7	1877	21
DC0 	6	10	37	1	66	0	6	7	1877	22
DC0 	6	8	38	1	66	0	6	7	1877	23
DC0 	6	7	44	1	66	0	6	7	1877	24
DC0 	6	9	43	1	66	0	6	7	1877	25
DC0 	6	11	42	1	66	0	6	7	1877	26
DC0 	6	12	41	1	66	0	6	7	1877	27
DC0 	6	10	42	1	66	0	6	7	1877	28
DC0 	6	8	43	1	66	0	6	7	1877	29
DC0 	6	7	45	1	66	0	6	7	1877	30
DC0 	6	9	44	1	66	0	6	7	1877	31
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	6	11	47	1	66	0	6	7	1877	32
DC0 	6	12	46	1	66	0	6	7	1877	33
DC0 	6	10	47	1	66	0	6	7	1877	34
DC0 	6	8	48	1	66	0	6	7	1877	35
DC0 	6	7	50	1	66	0	6	7	1877	36
DC0 	6	9	49	1	66	0	6	7	1877	37
DC0 	6	11	48	1	66	0	6	7	1877	38
DC0 	6	12	47	1	66	0	6	7	1877	39
DC0 	6	10	44	1	66	0	6	7	1877	40
DC0 	6	8	45	1	66	0	6	7	1877	41
DC0 	6	7	47	1	66	0	6	7	1877	42
