######## Translation table for ROC # 17
######## Tue Feb  3 20:05:17 EST 1998
######## By uid=1990(serov) gid=146(clas)
######## Version # 1
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
TAGE	1	0	205	0	710	0	17	8	1877	12
TAGE	1	0	206	0	710	0	17	8	1877	13
TAGE	1	0	207	0	710	0	17	8	1877	14
TAGE	1	0	208	0	710	0	17	8	1877	15
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
TAGE	1	0	209	0	710	0	17	8	1877	16
TAGE	1	0	210	0	710	0	17	8	1877	17
TAGE	1	0	211	0	710	0	17	8	1877	18
TAGE	1	0	212	0	710	0	17	8	1877	19
TAGE	1	0	213	0	710	0	17	8	1877	20
TAGE	1	0	214	0	710	0	17	8	1877	21
TAGE	1	0	215	0	710	0	17	8	1877	22
TAGE	1	0	216	0	710	0	17	8	1877	23
TAGE	1	0	217	0	710	0	17	8	1877	24
TAGE	1	0	218	0	710	0	17	8	1877	25
TAGE	1	0	219	0	710	0	17	8	1877	26
TAGE	1	0	220	0	710	0	17	8	1877	27
TAGE	1	0	221	0	710	0	17	8	1877	28
TAGE	1	0	222	0	710	0	17	8	1877	29
TAGE	1	0	223	0	710	0	17	8	1877	30
TAGE	1	0	224	0	710	0	17	8	1877	31
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
TAGE	1	0	225	0	710	0	17	8	1877	32
TAGE	1	0	226	0	710	0	17	8	1877	33
TAGE	1	0	227	0	710	0	17	8	1877	34
TAGE	1	0	228	0	710	0	17	8	1877	35
TAGE	1	0	229	0	710	0	17	8	1877	36
TAGE	1	0	230	0	710	0	17	8	1877	37
TAGE	1	0	231	0	710	0	17	8	1877	38
TAGE	1	0	232	0	710	0	17	8	1877	39
TAGE	1	0	233	0	710	0	17	8	1877	40
TAGE	1	0	234	0	710	0	17	8	1877	41
TAGE	1	0	235	0	710	0	17	8	1877	42
TAGE	1	0	236	0	710	0	17	8	1877	43
TAGE	1	0	237	0	710	0	17	8	1877	44
TAGE	1	0	238	0	710	0	17	8	1877	45
TAGE	1	0	239	0	710	0	17	8	1877	46
TAGE	1	0	240	0	710	0	17	8	1877	47
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
TAGE	1	1	33	0	710	0	17	9	1877	0
TAGE	1	1	34	0	710	0	17	9	1877	1
TAGE	1	1	35	0	710	0	17	9	1877	2
TAGE	1	1	36	0	710	0	17	9	1877	3
TAGE	1	1	37	0	710	0	17	9	1877	4
TAGE	1	1	38	0	710	0	17	9	1877	5
TAGE	1	1	39	0	710	0	17	9	1877	6
TAGE	1	1	40	0	710	0	17	9	1877	7
TAGE	1	1	41	0	710	0	17	9	1877	8
TAGE	1	1	42	0	710	0	17	9	1877	9
TAGE	1	1	43	0	710	0	17	9	1877	10
TAGE	1	1	44	0	710	0	17	9	1877	11
TAGE	1	1	45	0	710	0	17	9	1877	12
