#/* ROC11.tab */
#/* This is translation table for DC detector.
#bank   sector# sd1#    sd2#    ind#    tag#    stat#   roc#    slot#   type    channel#
DC0     5        7      130     0       61      0       11       5      1877     0
DC0     5        9      128     0       61      0       11       5      1877     1
DC0     5        8      128     0       61      0       11       5      1877     2
DC0     5        7      129     0       61      0       11       5      1877     3
DC0     5       10      126     0       61      0       11       5      1877     4
DC0     5        9      127     0       61      0       11       5      1877     5
DC0     5        8      127     0       61      0       11       5      1877     6
DC0     5        7      128     0       61      0       11       5      1877     7
DC0     5       10      123     0       61      0       11       5      1877     8
DC0     5        9      124     0       61      0       11       5      1877     9
DC0     5        8      124     0       61      0       11       5      1877    10
DC0     5        7      125     0       61      0       11       5      1877    11
DC0     5       10      122     0       61      0       11       5      1877    12
DC0     5        9      123     0       61      0       11       5      1877    13
DC0     5        8      123     0       61      0       11       5      1877    14
DC0     5        7      124     0       61      0       11       5      1877    15
DC0     5        8      134     0       61      0       11       5      1877    16
DC0     5        7      135     0       61      0       11       5      1877    17
DC0     5        9      133     0       61      0       11       5      1877    18
DC0     5        8      133     0       61      0       11       5      1877    19
DC0     5        7      134     0       61      0       11       5      1877    20
DC0     5        9      132     0       61      0       11       5      1877    21
DC0     5        8      132     0       61      0       11       5      1877    22
DC0     5        7      133     0       61      0       11       5      1877    23
DC0     5        9      139     0       61      0       11       5      1877    32
DC0     5        8      139     0       61      0       11       5      1877    33
DC0     5        7      140     0       61      0       11       5      1877    34
DC0     5        9      138     0       61      0       11       5      1877    35
DC0     5        8      138     0       61      0       11       5      1877    36
DC0     5        7      139     0       61      0       11       5      1877    37
DC0     5        9      137     0       61      0       11       5      1877    38
DC0     5        8      137     0       61      0       11       5      1877    39
# fake channels
DC0     5        5      25      0       41      0       11       5      1877    40
DC0     5        5      26      0       41      0       11       5      1877    41
DC0     5        5      27      0       41      0       11       5      1877    42
DC0     5        5      28      0       41      0       11       5      1877    43
DC0     5        5      29      0       41      0       11       5      1877    44
DC0     5        5      30      0       41      0       11       5      1877    45
DC0     5        5      31      0       41      0       11       5      1877    46
DC0     5        5      32      0       41      0       11       5      1877    47
# end of fake channels
DC0     5        4      116     0       61      0       11       5      1877    48
DC0     5        3      117     0       61      0       11       5      1877    49
DC0     5        2      117     0       61      0       11       5      1877    50
DC0     5        1      118     0       61      0       11       5      1877    51
DC0     5        4      117     0       61      0       11       5      1877    52
DC0     5        3      118     0       61      0       11       5      1877    53
DC0     5        2      118     0       61      0       11       5      1877    54
DC0     5        1      119     0       61      0       11       5      1877    55
DC0     5        1      114     0       61      0       11       5      1877    56
DC0     5        2      113     0       61      0       11       5      1877    57
DC0     5        3      113     0       61      0       11       5      1877    58
DC0     5        4      112     0       61      0       11       5      1877    59
DC0     5        1      115     0       61      0       11       5      1877    60
DC0     5        2      114     0       61      0       11       5      1877    61
DC0     5        3      114     0       61      0       11       5      1877    62
DC0     5        4      113     0       61      0       11       5      1877    63
DC0     5        4      120     0       61      0       11       5      1877    64
DC0     5        3      121     0       61      0       11       5      1877    65
DC0     5        2      121     0       61      0       11       5      1877    66
DC0     5        1      122     0       61      0       11       5      1877    67
DC0     5        4      121     0       61      0       11       5      1877    68
DC0     5        3      122     0       61      0       11       5      1877    69
DC0     5        2      122     0       61      0       11       5      1877    70
DC0     5        1      123     0       61      0       11       5      1877    71
DC0     5        4      128     0       61      0       11       5      1877    72
DC0     5        3      129     0       61      0       11       5      1877    73
DC0     5        2      129     0       61      0       11       5      1877    74
DC0     5        1      130     0       61      0       11       5      1877    75
DC0     5        4      129     0       61      0       11       5      1877    76
DC0     5        3      130     0       61      0       11       5      1877    77
DC0     5        2      130     0       61      0       11       5      1877    78
DC0     5        4      130     0       61      0       11       5      1877    79
DC0     5        4      124     0       61      0       11       5      1877    80
DC0     5        3      125     0       61      0       11       5      1877    81
DC0     5        2      125     0       61      0       11       5      1877    82
DC0     5        1      126     0       61      0       11       5      1877    83
DC0     5        4      125     0       61      0       11       5      1877    84
DC0     5        3      126     0       61      0       11       5      1877    85
DC0     5        2      126     0       61      0       11       5      1877    86
DC0     5        1      127     0       61      0       11       5      1877    87
# fake channels
DC0     5        5      33      0       41      0       11       5      1877    88
DC0     5        5      34      0       41      0       11       5      1877    89
DC0     5        5      35      0       41      0       11       5      1877    90
DC0     5        5      36      0       41      0       11       5      1877    91
DC0     5        5      37      0       41      0       11       5      1877    92
DC0     5        5      38      0       41      0       11       5      1877    93
DC0     5        5      39      0       41      0       11       5      1877    94
DC0     5        5      40      0       41      0       11       5      1877    95
# end of fake channels
DC0     5       10      125     1       61      0       11       5      1877     0
DC0     5        9      126     1       61      0       11       5      1877     1
DC0     5        8      126     1       61      0       11       5      1877     2
DC0     5        7      127     1       61      0       11       5      1877     3
DC0     5       10      124     1       61      0       11       5      1877     4
DC0     5        9      125     1       61      0       11       5      1877     5
DC0     5        8      125     1       61      0       11       5      1877     6
DC0     5        7      126     1       61      0       11       5      1877     7
DC0     5        7      138     1       61      0       11       5      1877     8
DC0     5        9      136     1       61      0       11       5      1877     9
DC0     5        8      136     1       61      0       11       5      1877    10
DC0     5        7      137     1       61      0       11       5      1877    11
DC0     5        9      135     1       61      0       11       5      1877    12
DC0     5        8      135     1       61      0       11       5      1877    13
DC0     5        7      136     1       61      0       11       5      1877    14
DC0     5        9      134     1       61      0       11       5      1877    15
DC0     5        9      131     1       61      0       11       5      1877    16
DC0     5        8      131     1       61      0       11       5      1877    17
DC0     5        7      132     1       61      0       11       5      1877    18
DC0     5        9      130     1       61      0       11       5      1877    19
DC0     5        8      130     1       61      0       11       5      1877    20
DC0     5        7      131     1       61      0       11       5      1877    21
DC0     5        9      129     1       61      0       11       5      1877    22
DC0     5        8      129     1       61      0       11       5      1877    23
DC0     5        9      142     1       61      0       11       5      1877    24
DC0     5        8      142     1       61      0       11       5      1877    25
DC0     5        9      141     1       61      0       11       5      1877    26
DC0     5        8      141     1       61      0       11       5      1877    27
DC0     5        7      142     1       61      0       11       5      1877    28
DC0     5        9      140     1       61      0       11       5      1877    29
DC0     5        8      140     1       61      0       11       5      1877    30
DC0     5        7      141     1       61      0       11       5      1877    31
# fake channels
DC0     5        6      25      1       41      0       11       5      1877    32
DC0     5        6      26      1       41      0       11       5      1877    33
DC0     5        6      27      1       41      0       11       5      1877    34
