######## Translation table for ROC # 4
######## Tue May 29 01:20:47 EDT 2001
######## By uid=(fklein) gid=(clas)
######## Version # 4
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	6	30	61	1	64	0	4	7	1877	68
DC0 	6	29	61	1	64	0	4	7	1877	69
DC0 	6	27	61	1	64	0	4	7	1877	70
DC0 	6	25	61	1	64	0	4	7	1877	71
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	6	26	56	1	64	0	4	7	1877	72
DC0 	6	28	56	1	64	0	4	7	1877	73
DC0 	6	30	56	1	64	0	4	7	1877	74
DC0 	6	29	56	1	64	0	4	7	1877	75
DC0 	6	27	56	1	64	0	4	7	1877	76
DC0 	6	25	56	1	64	0	4	7	1877	77
DC0 	6	26	55	1	64	0	4	7	1877	78
DC0 	6	28	55	1	64	0	4	7	1877	79
DC0 	6	30	51	1	64	0	4	7	1877	80
DC0 	6	29	51	1	64	0	4	7	1877	81
DC0 	6	27	51	1	64	0	4	7	1877	82
DC0 	6	25	51	1	64	0	4	7	1877	83
DC0 	6	26	50	1	64	0	4	7	1877	84
DC0 	6	28	50	1	64	0	4	7	1877	85
DC0 	6	30	50	1	64	0	4	7	1877	86
DC0 	6	29	50	1	64	0	4	7	1877	87
DC0 	6	27	54	1	64	0	4	7	1877	88
DC0 	6	25	54	1	64	0	4	7	1877	89
DC0 	6	26	53	1	64	0	4	7	1877	90
DC0 	6	28	53	1	64	0	4	7	1877	91
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	6	30	53	1	64	0	4	7	1877	92
DC0 	6	29	53	1	64	0	4	7	1877	93
DC0 	6	27	53	1	64	0	4	7	1877	94
DC0 	6	25	53	1	64	0	4	7	1877	95
DC0 	6	26	76	0	64	0	4	8	1877	0
DC0 	6	28	76	0	64	0	4	8	1877	1
DC0 	6	30	76	0	64	0	4	8	1877	2
DC0 	6	29	76	0	64	0	4	8	1877	3
DC0 	6	27	76	0	64	0	4	8	1877	4
DC0 	6	25	76	0	64	0	4	8	1877	5
DC0 	6	26	75	0	64	0	4	8	1877	6
DC0 	6	28	75	0	64	0	4	8	1877	7
DC0 	6	30	79	0	64	0	4	8	1877	8
DC0 	6	29	79	0	64	0	4	8	1877	9
DC0 	6	27	79	0	64	0	4	8	1877	10
DC0 	6	25	79	0	64	0	4	8	1877	11
DC0 	6	26	78	0	64	0	4	8	1877	12
DC0 	6	28	78	0	64	0	4	8	1877	13
DC0 	6	30	78	0	64	0	4	8	1877	14
DC0 	6	29	78	0	64	0	4	8	1877	15
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	6	27	74	0	64	0	4	8	1877	16
DC0 	6	25	74	0	64	0	4	8	1877	17
DC0 	6	26	73	0	64	0	4	8	1877	18
DC0 	6	28	73	0	64	0	4	8	1877	19
DC0 	6	30	73	0	64	0	4	8	1877	20
DC0 	6	29	73	0	64	0	4	8	1877	21
DC0 	6	27	73	0	64	0	4	8	1877	22
DC0 	6	25	73	0	64	0	4	8	1877	23
DC0 	6	26	68	0	64	0	4	8	1877	24
DC0 	6	28	68	0	64	0	4	8	1877	25
DC0 	6	30	68	0	64	0	4	8	1877	26
DC0 	6	29	68	0	64	0	4	8	1877	27
DC0 	6	27	68	0	64	0	4	8	1877	28
DC0 	6	25	68	0	64	0	4	8	1877	29
DC0 	6	26	67	0	64	0	4	8	1877	30
DC0 	6	28	67	0	64	0	4	8	1877	31
DC0 	6	30	71	0	64	0	4	8	1877	32
DC0 	6	29	71	0	64	0	4	8	1877	33
DC0 	6	27	71	0	64	0	4	8	1877	34
DC0 	6	25	71	0	64	0	4	8	1877	35
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	6	26	70	0	64	0	4	8	1877	36
DC0 	6	28	70	0	64	0	4	8	1877	37
DC0 	6	30	70	0	64	0	4	8	1877	38
DC0 	6	29	70	0	64	0	4	8	1877	39
DC0 	6	27	66	0	64	0	4	8	1877	40
DC0 	6	25	66	0	64	0	4	8	1877	41
DC0 	6	26	65	0	64	0	4	8	1877	42
DC0 	6	28	65	0	64	0	4	8	1877	43
DC0 	6	30	65	0	64	0	4	8	1877	44
DC0 	6	29	65	0	64	0	4	8	1877	45
DC0 	6	27	65	0	64	0	4	8	1877	46
DC0 	6	25	65	0	64	0	4	8	1877	47
DC0 	6	26	92	0	64	0	4	8	1877	48
DC0 	6	28	92	0	64	0	4	8	1877	49
DC0 	6	30	92	0	64	0	4	8	1877	50
