#/* ROC10.tab */
#/* This is translation table for DC detector.
#bank   sector# sd1#    sd2#    ind#    tag#    stat#   roc#    slot#   type    channel#
DC0     6       13        5     0       60      0       10       5      1877     0
DC0     6       15        5     0       60      0       10       5      1877     1
DC0     6       17        5     0       60      0       10       5      1877     2
DC0     6       18        5     0       60      0       10       5      1877     3
DC0     6       16        5     0       60      0       10       5      1877     4
DC0     6       14        5     0       60      0       10       5      1877     5
DC0     6       13        6     0       60      0       10       5      1877     6
DC0     6       15        6     0       60      0       10       5      1877     7
DC0     6       17        2     0       60      0       10       5      1877     8
DC0     6       18        2     0       60      0       10       5      1877     9
DC0     6       16        2     0       60      0       10       5      1877    10
DC0     6       14        2     0       60      0       10       5      1877    11
DC0     6       13        3     0       60      0       10       5      1877    12
DC0     6       15        3     0       60      0       10       5      1877    13
DC0     6       17        3     0       60      0       10       5      1877    14
DC0     6       18        3     0       60      0       10       5      1877    15
DC0     6       16        7     0       60      0       10       5      1877    16
DC0     6       14        7     0       60      0       10       5      1877    17
DC0     6       13        8     0       60      0       10       5      1877    18
DC0     6       15        8     0       60      0       10       5      1877    19
DC0     6       17        8     0       60      0       10       5      1877    20
DC0     6       18        8     0       60      0       10       5      1877    21
DC0     6       16        8     0       60      0       10       5      1877    22
DC0     6       14        8     0       60      0       10       5      1877    23
DC0     6       13       13     0       60      0       10       5      1877    24
DC0     6       15       13     0       60      0       10       5      1877    25
DC0     6       17       13     0       60      0       10       5      1877    26
DC0     6       18       13     0       60      0       10       5      1877    27
DC0     6       16       13     0       60      0       10       5      1877    28
DC0     6       14       13     0       60      0       10       5      1877    29
DC0     6       13       14     0       60      0       10       5      1877    30
DC0     6       15       14     0       60      0       10       5      1877    31
DC0     6       17       10     0       60      0       10       5      1877    32
DC0     6       18       10     0       60      0       10       5      1877    33
DC0     6       16       10     0       60      0       10       5      1877    34
DC0     6       14       10     0       60      0       10       5      1877    35
DC0     6       13       11     0       60      0       10       5      1877    36
DC0     6       15       11     0       60      0       10       5      1877    37
DC0     6       17       11     0       60      0       10       5      1877    38
DC0     6       18       11     0       60      0       10       5      1877    39
DC0     6       16       15     0       60      0       10       5      1877    40
DC0     6       14       15     0       60      0       10       5      1877    41
DC0     6       13       16     0       60      0       10       5      1877    42
DC0     6       15       16     0       60      0       10       5      1877    43
DC0     6       17       16     0       60      0       10       5      1877    44
DC0     6       18       16     0       60      0       10       5      1877    45
DC0     6       16       16     0       60      0       10       5      1877    46
DC0     6       14       16     0       60      0       10       5      1877    47
DC0     6       13       21     0       60      0       10       5      1877    48
DC0     6       15       21     0       60      0       10       5      1877    49
DC0     6       17       21     0       60      0       10       5      1877    50
DC0     6       18       21     0       60      0       10       5      1877    51
DC0     6       16       21     0       60      0       10       5      1877    52
DC0     6       14       21     0       60      0       10       5      1877    53
DC0     6       13       22     0       60      0       10       5      1877    54
DC0     6       15       22     0       60      0       10       5      1877    55
DC0     6       17       18     0       60      0       10       5      1877    56
DC0     6       18       18     0       60      0       10       5      1877    57
DC0     6       16       18     0       60      0       10       5      1877    58
DC0     6       14       18     0       60      0       10       5      1877    59
DC0     6       13       19     0       60      0       10       5      1877    60
DC0     6       15       19     0       60      0       10       5      1877    61
DC0     6       17       19     0       60      0       10       5      1877    62
DC0     6       18       19     0       60      0       10       5      1877    63
DC0     6       16       23     0       60      0       10       5      1877    64
DC0     6       14       23     0       60      0       10       5      1877    65
DC0     6       13       24     0       60      0       10       5      1877    66
DC0     6       15       24     0       60      0       10       5      1877    67
DC0     6       17       24     0       60      0       10       5      1877    68
DC0     6       18       24     0       60      0       10       5      1877    69
DC0     6       16       24     0       60      0       10       5      1877    70
DC0     6       14       24     0       60      0       10       5      1877    71
DC0     6       13       29     0       60      0       10       5      1877    72
DC0     6       15       29     0       60      0       10       5      1877    73
DC0     6       17       29     0       60      0       10       5      1877    74
DC0     6       18       29     0       60      0       10       5      1877    75
DC0     6       16       29     0       60      0       10       5      1877    76
DC0     6       14       29     0       60      0       10       5      1877    77
DC0     6       13       30     0       60      0       10       5      1877    78
DC0     6       15       30     0       60      0       10       5      1877    79
DC0     6       17       26     0       60      0       10       5      1877    80
DC0     6       18       26     0       60      0       10       5      1877    81
DC0     6       16       26     0       60      0       10       5      1877    82
DC0     6       14       26     0       60      0       10       5      1877    83
DC0     6       13       27     0       60      0       10       5      1877    84
DC0     6       15       27     0       60      0       10       5      1877    85
DC0     6       17       27     0       60      0       10       5      1877    86
DC0     6       18       27     0       60      0       10       5      1877    87
DC0     6       16       31     0       60      0       10       5      1877    88
DC0     6       14       31     0       60      0       10       5      1877    89
DC0     6       13       32     0       60      0       10       5      1877    90
DC0     6       15       32     0       60      0       10       5      1877    91
DC0     6       17       32     0       60      0       10       5      1877    92
DC0     6       18       32     0       60      0       10       5      1877    93
DC0     6       16       32     0       60      0       10       5      1877    94
DC0     6       14       32     0       60      0       10       5      1877    95
DC0     6       13        1     1       60      0       10       5      1877     0
DC0     6       15        1     1       60      0       10       5      1877     1
DC0     6       17        1     1       60      0       10       5      1877     2
DC0     6       18        1     1       60      0       10       5      1877     3
DC0     6       16        1     1       60      0       10       5      1877     4
DC0     6       14        1     1       60      0       10       5      1877     5
DC0     6       13        2     1       60      0       10       5      1877     6
DC0     6       15        2     1       60      0       10       5      1877     7
DC0     6       17        6     1       60      0       10       5      1877     8
DC0     6       18        6     1       60      0       10       5      1877     9
DC0     6       16        6     1       60      0       10       5      1877    10
DC0     6       14        6     1       60      0       10       5      1877    11
DC0     6       13        7     1       60      0       10       5      1877    12
DC0     6       15        7     1       60      0       10       5      1877    13
DC0     6       17        7     1       60      0       10       5      1877    14
DC0     6       18        7     1       60      0       10       5      1877    15
DC0     6       16        3     1       60      0       10       5      1877    16
DC0     6       14        3     1       60      0       10       5      1877    17
DC0     6       13        4     1       60      0       10       5      1877    18
DC0     6       15        4     1       60      0       10       5      1877    19
DC0     6       17        4     1       60      0       10       5      1877    20
DC0     6       18        4     1       60      0       10       5      1877    21
DC0     6       16        4     1       60      0       10       5      1877    22
DC0     6       14        4     1       60      0       10       5      1877    23
DC0     6       13        9     1       60      0       10       5      1877    24
DC0     6       15        9     1       60      0       10       5      1877    25
DC0     6       17        9     1       60      0       10       5      1877    26
DC0     6       18        9     1       60      0       10       5      1877    27
DC0     6       16        9     1       60      0       10       5      1877    28
DC0     6       14        9     1       60      0       10       5      1877    29
DC0     6       13       10     1       60      0       10       5      1877    30
DC0     6       15       10     1       60      0       10       5      1877    31
DC0     6       17       14     1       60      0       10       5      1877    32
DC0     6       18       14     1       60      0       10       5      1877    33
DC0     6       16       14     1       60      0       10       5      1877    34
DC0     6       14       14     1       60      0       10       5      1877    35
DC0     6       13       15     1       60      0       10       5      1877    36
DC0     6       15       15     1       60      0       10       5      1877    37
DC0     6       17       15     1       60      0       10       5      1877    38
DC0     6       18       15     1       60      0       10       5      1877    39
DC0     6       16       11     1       60      0       10       5      1877    40
DC0     6       14       11     1       60      0       10       5      1877    41
DC0     6       13       12     1       60      0       10       5      1877    42
DC0     6       15       12     1       60      0       10       5      1877    43
DC0     6       17       12     1       60      0       10       5      1877    44
DC0     6       18       12     1       60      0       10       5      1877    45
DC0     6       16       12     1       60      0       10       5      1877    46
DC0     6       14       12     1       60      0       10       5      1877    47
DC0     6       13       17     1       60      0       10       5      1877    48
DC0     6       15       17     1       60      0       10       5      1877    49
DC0     6       17       17     1       60      0       10       5      1877    50
DC0     6       18       17     1       60      0       10       5      1877    51
DC0     6       16       17     1       60      0       10       5      1877    52
DC0     6       14       17     1       60      0       10       5      1877    53
DC0     6       13       18     1       60      0       10       5      1877    54
DC0     6       15       18     1       60      0       10       5      1877    55
DC0     6       17       22     1       60      0       10       5      1877    56
DC0     6       18       22     1       60      0       10       5      1877    57
DC0     6       16       22     1       60      0       10       5      1877    58
DC0     6       14       22     1       60      0       10       5      1877    59
DC0     6       13       23     1       60      0       10       5      1877    60
DC0     6       15       23     1       60      0       10       5      1877    61
DC0     6       17       23     1       60      0       10       5      1877    62
DC0     6       18       23     1       60      0       10       5      1877    63
DC0     6       16       19     1       60      0       10       5      1877    64
DC0     6       14       19     1       60      0       10       5      1877    65
DC0     6       13       20     1       60      0       10       5      1877    66
DC0     6       15       20     1       60      0       10       5      1877    67
DC0     6       17       20     1       60      0       10       5      1877    68
DC0     6       18       20     1       60      0       10       5      1877    69
DC0     6       16       20     1       60      0       10       5      1877    70
DC0     6       14       20     1       60      0       10       5      1877    71
DC0     6       13       25     1       60      0       10       5      1877    72
DC0     6       15       25     1       60      0       10       5      1877    73
DC0     6       17       25     1       60      0       10       5      1877    74
DC0     6       18       25     1       60      0       10       5      1877    75
DC0     6       16       25     1       60      0       10       5      1877    76
DC0     6       14       25     1       60      0       10       5      1877    77
DC0     6       13       26     1       60      0       10       5      1877    78
DC0     6       15       26     1       60      0       10       5      1877    79
DC0     6       17       30     1       60      0       10       5      1877    80
DC0     6       18       30     1       60      0       10       5      1877    81
DC0     6       16       30     1       60      0       10       5      1877    82
DC0     6       14       30     1       60      0       10       5      1877    83
DC0     6       13       31     1       60      0       10       5      1877    84
DC0     6       15       31     1       60      0       10       5      1877    85
DC0     6       17       31     1       60      0       10       5      1877    86
DC0     6       18       31     1       60      0       10       5      1877    87
DC0     6       16       27     1       60      0       10       5      1877    88
DC0     6       14       27     1       60      0       10       5      1877    89
DC0     6       13       28     1       60      0       10       5      1877    90
DC0     6       15       28     1       60      0       10       5      1877    91
DC0     6       17       28     1       60      0       10       5      1877    92
DC0     6       18       28     1       60      0       10       5      1877    93
DC0     6       16       28     1       60      0       10       5      1877    94
DC0     6       14       28     1       60      0       10       5      1877    95
DC0     6       13       37     0       60      0       10       6      1877     0
DC0     6       15       37     0       60      0       10       6      1877     1
DC0     6       17       37     0       60      0       10       6      1877     2
DC0     6       18       37     0       60      0       10       6      1877     3
DC0     6       16       37     0       60      0       10       6      1877     4
DC0     6       14       37     0       60      0       10       6      1877     5
DC0     6       13       38     0       60      0       10       6      1877     6
DC0     6       15       38     0       60      0       10       6      1877     7
DC0     6       17       34     0       60      0       10       6      1877     8
DC0     6       18       34     0       60      0       10       6      1877     9
DC0     6       16       34     0       60      0       10       6      1877    10
DC0     6       14       34     0       60      0       10       6      1877    11
DC0     6       13       35     0       60      0       10       6      1877    12
DC0     6       15       35     0       60      0       10       6      1877    13
DC0     6       17       35     0       60      0       10       6      1877    14
DC0     6       18       35     0       60      0       10       6      1877    15
DC0     6       16       39     0       60      0       10       6      1877    16
DC0     6       14       39     0       60      0       10       6      1877    17
DC0     6       13       40     0       60      0       10       6      1877    18
DC0     6       15       40     0       60      0       10       6      1877    19
DC0     6       17       40     0       60      0       10       6      1877    20
DC0     6       18       40     0       60      0       10       6      1877    21
DC0     6       16       40     0       60      0       10       6      1877    22
DC0     6       14       40     0       60      0       10       6      1877    23
DC0     6       13       45     0       60      0       10       6      1877    24
DC0     6       15       45     0       60      0       10       6      1877    25
DC0     6       17       45     0       60      0       10       6      1877    26
DC0     6       18       45     0       60      0       10       6      1877    27
DC0     6       16       45     0       60      0       10       6      1877    28
DC0     6       14       45     0       60      0       10       6      1877    29
DC0     6       13       46     0       60      0       10       6      1877    30
DC0     6       15       46     0       60      0       10       6      1877    31
DC0     6       17       42     0       60      0       10       6      1877    32
DC0     6       18       42     0       60      0       10       6      1877    33
DC0     6       16       42     0       60      0       10       6      1877    34
DC0     6       14       42     0       60      0       10       6      1877    35
DC0     6       13       43     0       60      0       10       6      1877    36
DC0     6       15       43     0       60      0       10       6      1877    37
DC0     6       17       43     0       60      0       10       6      1877    38
DC0     6       18       43     0       60      0       10       6      1877    39
DC0     6       16       47     0       60      0       10       6      1877    40
DC0     6       14       47     0       60      0       10       6      1877    41
DC0     6       13       48     0       60      0       10       6      1877    42
DC0     6       15       48     0       60      0       10       6      1877    43
DC0     6       17       48     0       60      0       10       6      1877    44
DC0     6       18       48     0       60      0       10       6      1877    45
DC0     6       16       48     0       60      0       10       6      1877    46
DC0     6       14       48     0       60      0       10       6      1877    47
DC0     6       13       53     0       60      0       10       6      1877    48
DC0     6       15       53     0       60      0       10       6      1877    49
DC0     6       17       53     0       60      0       10       6      1877    50
DC0     6       18       53     0       60      0       10       6      1877    51
DC0     6       16       53     0       60      0       10       6      1877    52
DC0     6       14       53     0       60      0       10       6      1877    53
DC0     6       13       54     0       60      0       10       6      1877    54
DC0     6       15       54     0       60      0       10       6      1877    55
DC0     6       17       50     0       60      0       10       6      1877    56
DC0     6       18       50     0       60      0       10       6      1877    57
DC0     6       16       50     0       60      0       10       6      1877    58
DC0     6       14       50     0       60      0       10       6      1877    59
DC0     6       13       51     0       60      0       10       6      1877    60
DC0     6       15       51     0       60      0       10       6      1877    61
DC0     6       17       51     0       60      0       10       6      1877    62
DC0     6       18       51     0       60      0       10       6      1877    63
