########
######## Translation table for ROC # 21 (EC4)
########
#######################################################
#######################################################
##### EC part
#######################################################
#######################################################
#slot 21, connector A left (camac 5, discr. 18)
#bank sec sd1  sd2 ind tag stat roc slot type channel
ECT 	1	6	13	0	510	0	21	21	1190	16
ECT 	1	6	14	0	510	0	21	21	1190	17
ECT 	1	6	15	0	510	0	21	21	1190	18
ECT 	1	6	16	0	510	0	21	21	1190	19
ECT 	1	6	17	0	510	0	21	21	1190	20
ECT 	1	6	18	0	510	0	21	21	1190	21
ECT 	1	6	19	0	510	0	21	21	1190	22
ECT 	1	6	20	0	510	0	21	21	1190	23
ECT 	1	6	21	0	510	0	21	21	1190	24
ECT 	1	6	22	0	510	0	21	21	1190	25
ECT 	1	6	23	0	510	0	21	21	1190	26
ECT 	1	6	24	0	510	0	21	21	1190	27
ECT 	1	6	25	0	510	0	21	21	1190	28
ECT 	1	6	26	0	510	0	21	21	1190	29
ECT 	1	6	27	0	510	0	21	21	1190	30
ECT 	1	6	28	0	510	0	21	21	1190	31
#slot 21, connector A right (camac 5, discr. 19)
#bank sec sd1  sd2 ind tag stat roc slot type channel
#ref ECT 	1	6	29	0	510	0	21	21	1190	0
REF 	0	21	21	0	510	0	21	21	1190	0
###
ECT 	1	6	30	0	510	0	21	21	1190	1
ECT 	1	6	31	0	510	0	21	21	1190	2
ECT 	1	6	32	0	510	0	21	21	1190	3
ECT 	1	6	33	0	510	0	21	21	1190	4
ECT 	1	6	34	0	510	0	21	21	1190	5
ECT 	1	6	35	0	510	0	21	21	1190	6
ECT 	1	6	36	0	510	0	21	21	1190	7
#slot 20, connector A left (camac 5, discr. 14)
#bank sec sd1  sd2 ind tag stat roc slot type channel
ECT 	1	4	21	0	510	0	21	20	1190	16
ECT 	1	4	22	0	510	0	21	20	1190	17
ECT 	1	4	23	0	510	0	21	20	1190	18
ECT 	1	4	24	0	510	0	21	20	1190	19
ECT 	1	4	25	0	510	0	21	20	1190	20
ECT 	1	4	26	0	510	0	21	20	1190	21
ECT 	1	4	27	0	510	0	21	20	1190	22
ECT 	1	4	28	0	510	0	21	20	1190	23
ECT 	1	4	29	0	510	0	21	20	1190	24
ECT 	1	4	30	0	510	0	21	20	1190	25
ECT 	1	4	31	0	510	0	21	20	1190	26
