######## Translation table for ROC # 12
######## Tue May 27 16:54:04 EDT 1997
######## By uid=1990(serov) gid=146(clas)
######## Version # 1
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
IC  	0	0x06	0x0a	1	880	0	12	19	1881	57
IC  	0	0x08	0x07	1	880	0	12	19	1881	58
######################
# Start counter
#
#bank sec sd1  sd2 ind tag stat roc slot type channel
#
STN1	0	0	1	0	260	0	12	17	1881	0
STN1	0	0	2	0	260	0	12	17	1881	1
STN1	0	0	3	0	260	0	12	17	1881	2
STN1	0	0	4	0	260	0	12	17	1881	3
STN1	0	0	5	0	260	0	12	17	1881	4
STN1	0	0	6	0	260	0	12	17	1881	5
STN1	0	0	7	0	260	0	12	17	1881	6
STN1	0	0	8	0	260	0	12	17	1881	7
STN1	0	0	9	0	260	0	12	17	1881	8
STN1	0	0	10	0	260	0	12	17	1881	9
STN1	0	0	11	0	260	0	12	17	1881	10
STN1	0	0	12	0	260	0	12	17	1881	11
#
STN1	0	0	13	0	260	0	12	17	1881	16
STN1	0	0	14	0	260	0	12	17	1881	17
STN1	0	0	15	0	260	0	12	17	1881	18
STN1	0	0	16	0	260	0	12	17	1881	19
STN1	0	0	17	0	260	0	12	17	1881	20
STN1	0	0	18	0	260	0	12	17	1881	21
STN1	0	0	19	0	260	0	12	17	1881	22
STN1	0	0	20	0	260	0	12	17	1881	23
STN1	0	0	21	0	260	0	12	17	1881	24
STN1	0	0	22	0	260	0	12	17	1881	25
STN1	0	0	23	0	260	0	12	17	1881	26
STN1	0	0	24	0	260	0	12	17	1881	27
# for Baturin
STN1	0	1	1	0	260	0	12	17	1881	28
STN1	0	1	2	0	260	0	12	17	1881	31
######################
# 
#
##bank sec sd1  sd2 ind tag stat roc slot type channel
##
#SH  	0	1	1	1	880	0	12	18	1881	 0
#SH  	0	1	2	1	880	0	12	18	1881	 1
#SH  	0	1	3	1	880	0	12	18	1881	 2
#SH  	0	1	4	1	880	0	12	18	1881	 3
#SH  	0	1	5	1	880	0	12	18	1881	 4
#SH  	0	1	6	1	880	0	12	18	1881	 5
#SH  	0	1	7	1	880	0	12	18	1881	 6
#SH  	0	1	8	1	880	0	12	18	1881	 7
#SH  	0	1	9	1	880	0	12	18	1881	 8
#SH  	0	1	10	1	880	0	12	18	1881	 9
#SH  	0	1	11	1	880	0	12	18	1881	10
#SH  	0	1	12	1	880	0	12	18	1881	11
#SH  	0	1	13	1	880	0	12	18	1881	12
#SH  	0	1	14	1	880	0	12	18	1881	13
#SH  	0	1	15	1	880	0	12	18	1881	14
#SH  	0	1	16	1	880	0	12	18	1881	15
##bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
#SH  	0	1	17	1	880	0	12	18	1881	16
#SH  	0	1	18	1	880	0	12	18	1881	17
#SH  	0	2	1	1	880	0	12	18	1881	18
#SH  	0	2	2	1	880	0	12	18	1881	19
#SH  	0	2	3	1	880	0	12	18	1881	20
#SH  	0	2	4	1	880	0	12	18	1881	21
#SH  	0	2	5	1	880	0	12	18	1881	22
#SH  	0	2	6	1	880	0	12	18	1881	23
#SH  	0	2	7	1	880	0	12	18	1881	24
#SH  	0	2	8	1	880	0	12	18	1881	25
#SH  	0	2	9	1	880	0	12	18	1881	26
#SH  	0	2	10	1	880	0	12	18	1881	27
#SH  	0	2	11	1	880	0	12	18	1881	28
#SH  	0	2	12	1	880	0	12	18	1881	29
#SH  	0	2	13	1	880	0	12	18	1881	30
#SH  	0	2	14	1	880	0	12	18	1881	31
##bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
#SH  	0	2	15	1	880	0	12	18	1881	32
#SH  	0	2	16	1	880	0	12	18	1881	33
#SH  	0	2	17	1	880	0	12	18	1881	34
#SH  	0	2	18	1	880	0	12	18	1881	35
#SH  	0	3	1	1	880	0	12	18	1881	36
#SH  	0	3	2	1	880	0	12	18	1881	37
#SH  	0	3	3	1	880	0	12	18	1881	38
#SH  	0	3	4	1	880	0	12	18	1881	39
#SH  	0	3	5	1	880	0	12	18	1881	40
#SH  	0	3	6	1	880	0	12	18	1881	41
#SH  	0	3	7	1	880	0	12	18	1881	42
#SH  	0	3	8	1	880	0	12	18	1881	43
#SH  	0	3	9	1	880	0	12	18	1881	44
#SH  	0	3	10	1	880	0	12	18	1881	45
#SH  	0	3	11	1	880	0	12	18	1881	46
#SH  	0	3	12	1	880	0	12	18	1881	47
##bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
#SH  	0	3	13	1	880	0	12	18	1881	48
#SH  	0	3	14	1	880	0	12	18	1881	49
#SH  	0	3	15	1	880	0	12	18	1881	50
#SH  	0	3	16	1	880	0	12	18	1881	51
#SH  	0	3	17	1	880	0	12	18	1881	52
#SH  	0	3	18	1	880	0	12	18	1881	53
#SH  	0	4	1	1	880	0	12	18	1881	54
#SH  	0	4	2	1	880	0	12	18	1881	55
#SH  	0	4	3	1	880	0	12	18	1881	56
#SH  	0	4	4	1	880	0	12	18	1881	57
#SH  	0	4	5	1	880	0	12	18	1881	58
#SH  	0	4	6	1	880	0	12	18	1881	59
#SH  	0	4	7	1	880	0	12	18	1881	60
#SH  	0	4	8	1	880	0	12	18	1881	61
#SH  	0	4	9	1	880	0	12	18	1881	62
#SH  	0	4	10	1	880	0	12	18	1881	63
##bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
#SH  	0	4	11	1	880	0	12	17	1881	48
#SH  	0	4	12	1	880	0	12	17	1881	49
#SH  	0	4	13	1	880	0	12	17	1881	50
#SH  	0	4	14	1	880	0	12	17	1881	51
#SH  	0	4	15	1	880	0	12	17	1881	52
#SH  	0	4	16	1	880	0	12	17	1881	53
#SH  	0	4	17	1	880	0	12	17	1881	54
#SH  	0	4	18	1	880	0	12	17	1881	55
#SH  	0	5	1	1	880	0	12	17	1881	56
#SH  	0	5	2	1	880	0	12	17	1881	57
#SH  	0	5	3	1	880	0	12	17	1881	58
###############################################################
# TPE calorimeter
#bank sec sd1  sd2 ind tag stat roc slot type channel
#
TPE1	0	0	1	0	260	0	12	18	1881	32
TPE1	0	0	2	0	260	0	12	18	1881	33
TPE1	0	0	3	0	260	0	12	18	1881	34
TPE1	0	0	4	0	260	0	12	18	1881	35
TPE1	0	0	5	0	260	0	12	18	1881	36
TPE1	0	0	6	0	260	0	12	18	1881	37
TPE1	0	0	7	0	260	0	12	18	1881	38
TPE1	0	0	8	0	260	0	12	18	1881	39
TPE1	0	0	9	0	260	0	12	18	1881	40
TPE1	0	0	10	0	260	0	12	18	1881	41
TPE1	0	0	11	0	260	0	12	18	1881	42
TPE1	0	0	12	0	260	0	12	18	1881	43
TPE1	0	0	13	0	260	0	12	18	1881	44
TPE1	0	0	14	0	260	0	12	18	1881	45
TPE1	0	0	15	0	260	0	12	18	1881	46
TPE1	0	0	16	0	260	0	12	18	1881	47
TPE1	0	0	17	0	260	0	12	18	1881	48
TPE1	0	0	18	0	260	0	12	18	1881	49
TPE1	0	0	19	0	260	0	12	18	1881	50
TPE1	0	0	20	0	260	0	12	18	1881	51
TPE1	0	0	21	0	260	0	12	18	1881	52
TPE1	0	0	22	0	260	0	12	18	1881	53
TPE1	0	0	23	0	260	0	12	18	1881	54
TPE1	0	0	24	0	260	0	12	18	1881	55
TPE1	0	0	25	0	260	0	12	18	1881	56
TPE1	0	0	26	0	260	0	12	18	1881	57
TPE1	0	0	27	0	260	0	12	18	1881	58
TPE1	0	0	28	0	260	0	12	18	1881	59
TPE1	0	0	29	0	260	0	12	18	1881	60
TPE1	0	0	30	0	260	0	12	18	1881	61
TPE1	0	0	31	0	260	0	12	18	1881	62
######################
